0.00 3.10 SPEAKER_03  Hello everybody and welcome to this November.
3206.96 3223.38 SPEAKER_02  But the thing that strikes me about this is it's the same with Dorian and the other various homosexuals of this book as it is with Jones, the only like meaningful black character of the book where there is closely observed dialogue, but only in a kind of like out group way.
3223.88 3231.62 SPEAKER_02  Um, this is the kind of gay person you would write if you had heard gay people being acid and acerbic to you, but not amongst themselves.
3231.62 3234.74 SPEAKER_02  You know, uh, none of these characters know how to code switch.
3235.24 3239.10 SPEAKER_02  Um, and there's, they have no interiority, uh, because of course, why not?
3239.12 3239.74 SPEAKER_02  It's a farce.
3240.12 3249.46 SPEAKER_02  Uh, and so he is, he is expelled from this thing, uh, this party which sort of degenerates into, uh, just kind of effeminate lunacy.
3249.46 3249.90 SPEAKER_02  Yeah.
3250.90 3257.30 SPEAKER_03  It's the, the, the big gay party that where the, all there is, is flouncing around at increasing intensity.
3257.62 3258.56 SPEAKER_02  Yeah, absolutely.
3258.82 3265.62 SPEAKER_03  It's, it's, it's, if you only have ever seen game, like gay men flounce around, you'd be like, well, I guess when they're alone, they flounce more.
3266.62 3280.14 SPEAKER_01  I do wonder though, like, and I, I don't, I want to be careful not to like overstate things, but you know, one of the things we haven't really talked about is like, you know, this is a very Catholic book and tool himself with a very Catholic person.
3280.14 3290.38 SPEAKER_01  And there's, you know, a lot, I'm not Catholic, so I don't want to like, you know, kind of, but, but there is, you know, speculation about tools, own sexual orientation.
3290.38 3290.90 SPEAKER_01  Right.
3291.54 3309.00 SPEAKER_01  And so, you know, I, I wondered like reading through this, like, you know, is there, is there a kind of like very Catholic sort of, you know, in the same way that Ignatius, you know, is obsessed with that, which he hates presumably.
3309.54 3309.98 SPEAKER_01  Right.
3310.04 3316.14 SPEAKER_01  Because he, and he is, you know, it should be mentioned, like he is, doesn't have sexual relations with Mirna.
3316.22 3319.42 SPEAKER_01  The only sexual fantasy we see him have is about his dog.
3319.82 3319.98 SPEAKER_01  Right.
3321.16 3334.96 SPEAKER_01  You know, you do have to wonder about Ignatius's own sexual orientation and the way that this might manifest in loathing in the same way, like this being a first novel, they do tend to be pretty autobiographical.
3335.48 3338.66 SPEAKER_01  Could we think some of the same things about tool?
3338.92 3339.46 SPEAKER_01  Like I do.
3339.72 3339.88 SPEAKER_01  It's.
3340.28 3340.40 SPEAKER_02  Yeah.
3340.72 3341.72 SPEAKER_02  Well, it's interesting.
3341.82 3367.00 SPEAKER_02  You mentioned the, the Catholicism because his first sort of the closest thing he gets to like a critique of this milieu is an aesthetic one where he looks at some of the furniture and Dorian sort of like, you know, lavishly decorated living room and says a human in such a room was expected not to rest or sit or even relax, but rather pose, thereby transforming himself into a human furnishing that would compliment the decor as well as possible.
3367.68 3372.84 SPEAKER_02  After Ignatius had studied the decor, he said to Dorian, the only functional item in here is that phonograph.
3373.18 3375.22 SPEAKER_02  And that is obviously being misused.
3375.72 3378.50 SPEAKER_02  This is a room with no soul.
3378.50 3390.48 SPEAKER_02  And I think this is one of the times where you can kind of feel to put his thumb on the scale a little bit and be like, this is, this is when Ignatius is like half right about something, you know?
3390.90 3391.18 SPEAKER_01  Yeah.
3391.42 3391.68 SPEAKER_01  Yeah.
3391.72 3413.88 SPEAKER_01  And I think like, you know, that also goes back to like his own sort of fantasy about what a perfect Catholic, because I think this, this book is very criticism, critical of Catholicism in general, Catholicism as sort of a social place where people just go and recite the rosary and like his mother goes to church, but doesn't really have any sense of theology.
3413.88 3414.38 SPEAKER_01  Right.
3414.46 3417.04 SPEAKER_01  Whereas Ignatius doesn't go to church.
3417.04 3419.10 SPEAKER_01  He's doesn't believe in the Pope.
3419.10 3419.46 SPEAKER_01  Right.
3419.94 3423.18 SPEAKER_01  But he does pray to different saints at different points.
3423.18 3427.68 SPEAKER_01  Like we see him, you know, sort of engaging in this like daily Catholic worship.
3427.68 3435.78 SPEAKER_01  And so like, I think, you know, you can think about critiquing the room itself as like talking about like the way he might talk about a cathedral.
3436.30 3436.70 SPEAKER_01  Right.
3436.86 3445.00 SPEAKER_01  It's what comes to mind to me anyway, that, that these are ornate spaces without soul and like that he's engaging in like a real Catholic practice.
3445.18 3472.46 SPEAKER_01  Now, of course he's not perfect in this either, but I think that's, you know, a big through line of the text is this sort of, you know, and keeping in mind like the religious politics of the time, like it matters that like New Orleans is a very Catholic city and he comes into conflict with the KKK, not so much or like not so much on the grounds of like racial issues, but because the KKK are Protestants.
3472.84 3472.98 SPEAKER_01  Right.
3473.26 3477.42 SPEAKER_01  And so like, this is also, you know, part of the dynamic that's going on in the book.
3477.52 3483.68 SPEAKER_01  Like, it's just a very particular sort of place and time that he's describing here.
3483.68 3484.60 SPEAKER_03  Hmm.
3485.22 3489.20 SPEAKER_03  So I think coming sort of towards the end, right?
3489.30 3504.04 SPEAKER_03  I find the end of this book to be very odd, which is just that he is, he sort of, he realizes, oh no, my dream woman who was both hot and read medieval literature doesn't really exist.
3504.42 3504.54 SPEAKER_02  Yeah.
3504.62 3509.74 SPEAKER_03  It is actually Lana Lee, the kind of like alarmingly fascist strip club proprietress.
3509.74 3518.98 SPEAKER_03  Um, and, uh, and, and a very strange ending for a farce happens, which is Myrna arrives and takes him to New York saying, it'll be better for you.
3519.06 3519.38 SPEAKER_02  Hold on.
3519.52 3529.00 SPEAKER_02  We have to back up a bit because the, the actual sort of like degeneration into farce is, uh, he sort of interrupts this terrible strip act.
3529.08 3530.92 SPEAKER_02  He gets savaged by a bird.
3530.92 3540.64 SPEAKER_02  Um, Jones takes this opportunity to sort of like sabotage the, the night of joy and leads Mancuso to, um, uh, the illicit pornography.
3540.64 3541.94 SPEAKER_02  So he gets his big bust.
3542.02 3545.38 SPEAKER_02  He gets to stay on the force, uh, and Lana Lee gets arrested.
3545.38 3550.14 SPEAKER_02  And of course the three lesbians show up to, to attack everyone.
3550.14 3554.82 SPEAKER_02  Uh, and this sort of ties itself all together.
3555.12 3570.64 SPEAKER_02  We, we check in with each of the characters and, uh, you get a more or less explicit, like ending for Lana Lee where she is sexually assaulted by three butch lesbian stereotypes in jail.
3570.64 3572.36 SPEAKER_02  And it's like, Oh, okay.
3572.70 3575.58 SPEAKER_02  Uh, great.
3575.78 3576.90 SPEAKER_02  Thanks for that.
3576.90 3590.34 SPEAKER_02  Um, you know, I, I, again, it's, it's not to say that the novel doesn't have anything worthwhile to talk about on it because I've been talking about it, but it's, it's one of those things that I think kind of stops you in your tracks or at least did me.
3591.20 3591.60 SPEAKER_03  Yeah.
3591.72 3608.90 SPEAKER_03  I think it was, I felt sort of some of the, I was sort of stopped in my tracks throughout reading it where like the, with some of, I think Ignatius is more, um, let's say, um, um, extreme condemnations of like female actors and so on.
3609.42 3623.52 SPEAKER_03  Um, and I, I guess I, I remember just sort of, um, yeah, I, I, I, I remember reading it when I was, uh, you know, much, much younger and I think focusing more on, you know, Oh, Hey, this big oaf is a weird guy.
3623.60 3624.08 SPEAKER_03  Yeah.
3624.08 3626.78 SPEAKER_02  Um, it's a very funny book in places.
3626.78 3633.66 SPEAKER_02  And the thing is, I, I don't mind, uh, a novel being repulsive or a character being repulsive.
3634.18 3638.02 SPEAKER_02  I don't mind sort of like twisting the knife on that at all in the slightest.
3638.02 3645.66 SPEAKER_02  But I, again, I, I come back to the, the sort of the reason why publishers did not like this at the time, which is to what end, you know?
3646.02 3658.00 SPEAKER_02  Uh, and, and if the end is, uh, you know, this, this says something about our society, uh, or American society of the sixties, particularly in the South, what does it say other than, uh, damn, this shit's crazy.
3659.04 3659.48 SPEAKER_03  Yeah.
3659.54 3664.86 SPEAKER_03  I think that's, that's basically, um, I think that's basically where it comes to, right?
3664.88 3672.52 SPEAKER_03  Which is, I think he, he thought of a weird guy, um, and then placed him in what he imagined was a weird place.
3672.70 3675.30 SPEAKER_03  And then that was sort of it.
3675.72 3675.82 SPEAKER_03  Yeah.
3675.82 3682.42 SPEAKER_02  I mean, the thing is, it's like, it's still a fun novel.
3682.64 3693.60 SPEAKER_02  It's still a, a sort of compelling novel in places, but the meanest thing I've ever heard said about this, about this book was, um, why does the world need a heterosexual Truman Capote?
3694.18 3701.52 SPEAKER_02  And I think that's basically, that's, that's my like top line review of this is, yeah.
3701.92 3702.44 SPEAKER_03  Why?
3702.62 3703.14 SPEAKER_03  Why this?
3703.42 3703.56 SPEAKER_03  Yeah.
3703.56 3711.40 SPEAKER_03  Um, well, I'll tell you why this it's because it was another weird medievalist, but then upon rereading it, I was like, oh yeah, well, why this though?
3712.10 3712.38 SPEAKER_03  Hmm.
3712.74 3719.68 SPEAKER_01  I think for me, you know, I wrote my, this is, we can, you know, this is too pretentious to get out of that.
3719.78 3742.40 SPEAKER_01  You know, I wrote my, my master's thesis on Kate Chopin, who is a, uh, Southern Gothic, you know, short story writer who's, you know, earlier than Thomas O'Toole, but, or John Kenny O'Toole, but like whose work bears a lot of, you know, similar problems or hallmarks of the Southern, you know, Gothic writer in general.
3743.02 3748.26 SPEAKER_01  Um, and so for me reading this, like, I think it's interesting, you know, you keep saying like, what's the point of this book?
3748.26 3750.20 SPEAKER_01  And, um, I don't know.
3750.22 3750.74 SPEAKER_01  It's so funny.
3750.74 3752.30 SPEAKER_01  Like, I don't read it that way at all.
3752.30 3773.90 SPEAKER_01  And maybe it's just cause I'm like, I've read so much of this kind of literature, even though this is a little bit later, um, than the 19th century, like so much of this kind of like Southern American, like storytelling is just about like sort of the dynamics between like weird characters.
3773.90 3780.76 SPEAKER_01  And like part of the centrifugal force of the South is that it just sucks people in and holds you there.
3781.00 3783.56 SPEAKER_01  You know, like one of the major themes in the book, right.
3783.58 3785.96 SPEAKER_01  Is like the wheel of Fortuna, right.
3785.96 3787.48 SPEAKER_01  And how it like rises and falls.
3787.48 3800.16 SPEAKER_01  And we're all like set on these like set fates, you know, and I feel like that's a very like Southern American sort of, you know, even if it's not articulated in those sort of medievalist terms, like that's something you see in Faulkner.
3800.30 3801.80 SPEAKER_01  That's something you see in Chopin.
3801.80 3803.82 SPEAKER_01  That's something you see in Flannery O'Connor, right.
3804.32 3812.16 SPEAKER_01  It is like, you know, so it's, it's more about like the dynamics of like this space and these people then like sort of, yeah.
3812.18 3817.24 SPEAKER_01  Then having a sort of broad social critique or even showing like character development.
3817.24 3826.66 SPEAKER_01  I mean, if you think about like, um, you know, uh, some of Flannery O'Connor's work, like you don't see that sort of character development there either.
3826.66 3831.08 SPEAKER_01  It's like people start and end pretty much where they, you know, where they began.
3831.08 3839.76 SPEAKER_01  And so, um, to me, like, I thought it was interesting cause he's clearly like trying to use farce to like break out.
3839.76 3845.78 SPEAKER_01  You know, he has a lot of critique for Mark Twain in this book and like, he's trying to like break out of that mold.
3845.78 3849.42 SPEAKER_01  Um, but it ultimately like succumbs to it as well.
3850.14 3866.18 SPEAKER_01  Um, you know, whether it's like the dialects language or like some of the stuff we've picked up on in terms of like the way that he talks about black people or writes about, you know, um, sort of the set, um, classes in New Orleans society.
3866.18 3871.40 SPEAKER_01  Like all of these things to me, like as much as he's trying to break out of them, he's like, he can't escape.
3871.74 3871.94 SPEAKER_01  Right.
3872.08 3880.06 SPEAKER_01  It's like his relationship, both the author and Ignatius's relationship with his mother, which is why I get to get back to, uh, Riley, what you were saying.
3880.12 3888.48 SPEAKER_01  The ending is a little strange, although I personally like it, but it definitely is worth like commenting on the fact that he gets out of the South.
3888.48 3892.04 SPEAKER_01  And that is his like escape from this, this cycle.
3892.88 3892.92 SPEAKER_02  Yeah.
3893.00 3895.08 SPEAKER_02  The ending feels a little packed on to me.
3895.14 3896.14 SPEAKER_02  I don't hate it at all.
3896.44 3900.36 SPEAKER_02  Um, I, I think it's like, you know, it's well written.
3900.56 3904.08 SPEAKER_02  It's like compelling in the thing that it is, but structurally it's a bit weird.
3904.38 3914.62 SPEAKER_02  Um, where his, his mother finally reaches breaking point and tries to have him condemned just as, as Mr. Levy is trying to sort of like fix everything as like a deus ex machina.
3914.62 3921.98 SPEAKER_02  Um, and, and, and Myrna arrives at the door, um, and, and rescues him, uh, moments before the ambulance gets there.
3922.52 3933.08 SPEAKER_03  Um, which, and of course he in, which echoes another sort of, um, say a traumatic experience he's had of one time leaving New Orleans on a Greyhound bus.
3933.68 3937.20 SPEAKER_03  Uh, but now he's out, he's able to leave New Orleans, I guess.
3937.44 3942.76 SPEAKER_03  Coming back to what Min said, I guess if the only change really is he was in the South and now he's not.
3942.76 3954.46 SPEAKER_02  Yeah, I mean, there's, it, it's a beautiful, uh, ending paragraph, uh, where, where he writes, uh, he rolled down the window an inch or two and breathed the salt air blowing in over the marshes from the Gulf.
3954.90 3957.32 SPEAKER_02  As if the air were a purgative, his valve opened.
3957.82 3959.68 SPEAKER_02  He breathed again, this time more deeply.
3960.16 3961.54 SPEAKER_02  The dull headache was lifting.
3962.98 3963.46 SPEAKER_03  Right.
3963.46 3963.50 SPEAKER_03  Okay.
3964.24 3969.12 SPEAKER_03  I think that's, um, probably in fact as good as any place, uh, to leave it for today.
3969.64 3969.80 SPEAKER_03  Mm.
3970.00 3973.04 SPEAKER_03  Uh, and bring another episode of Left Unread to a close.
3973.34 3978.22 SPEAKER_03  Uh, so, with an endorsement of, hey, you should check out luxury sex toys.
3979.22 3988.86 SPEAKER_02  Yeah, I managed, I managed to enjoy, uh, endorsing luxury sex toys and the concept of, like, the Carrera marble fleshlight, but not the book that we read for this.
3988.86 3994.62 SPEAKER_02  Uh, which is, I, I, I'm not sure what sort of like the, what that translates to on like a five star system, but.
3994.88 4000.08 SPEAKER_03  Uh, one, one magic bullet, but made of platinum.
4000.54 4000.88 SPEAKER_03  Yes.
4001.10 4001.28 SPEAKER_03  Yeah.
4001.30 4001.48 SPEAKER_03  Yeah.
4001.76 4002.20 SPEAKER_03  Perfect.
4002.72 4006.46 SPEAKER_03  Uh, Min, thank you very much for coming on and, uh, sharing your knowledge with us today.
4006.50 4008.40 SPEAKER_03  Otherwise I think we would have been much more baffled.
4009.16 4010.68 SPEAKER_01  I'm happy, happy to be here.
4010.80 4011.42 SPEAKER_01  It was a lot of fun.
4011.66 4012.94 SPEAKER_01  It was good to reread this book.
4013.04 4013.40 SPEAKER_01  Definitely.
4013.40 4014.32 SPEAKER_01  Hmm.
4014.74 4017.10 SPEAKER_03  And, uh, Alice, it's your pick next time.
4017.22 4021.24 SPEAKER_03  So you let me know what I'm reading and I will send out the call to the.
4021.62 4021.66 SPEAKER_02  Delight.
4022.10 4022.90 SPEAKER_02  The listeners.
4023.24 4025.46 SPEAKER_02  Uh, I will, I will have a think about this.
4026.04 4026.32 SPEAKER_02  Uh.
4026.34 4026.78 SPEAKER_02  All right.
4027.06 4032.06 SPEAKER_03  Well, any case, thank you for listening and we will see you again on the next normal or bonus episode.
4032.36 4033.06 SPEAKER_03  Bye everybody.
4033.32 4033.54 SPEAKER_02  Bye.
4033.54 4033.60 SPEAKER_02  Bye.
