0.00 15.98 SPEAKER_02  Hi everyone, welcome to this episode of TF.
2804.92 2809.20 SPEAKER_00  Ah, so they are designed for like other people in like mostly Israelis.
2809.48 2809.62 SPEAKER_00  Right.
2810.10 2825.56 SPEAKER_00  And so when they sort of like break the brick, when they break the barrier, because to bear in mind, like a lot of the sort of like Israel PR has rested on the basis that, or like one of the sort of like strengths behind it has been like, oh, you know, they're much more like the West than other Middle Eastern countries.
2825.94 2831.00 SPEAKER_00  Something that you can obviously like unpack, like you can unpack that in whatever way you want.
2831.00 2835.02 SPEAKER_00  Like that has been one of the driving forces of like the Israeli PR campaign.
2835.68 2841.90 SPEAKER_00  So once that sort of permeates and you have, you know, a good amount of Westerners being like, oh, hey, that's sort of fucked up.
2841.90 2849.18 SPEAKER_00  But like you dress up in like a dinosaur costume and fire missiles into into a place where like children are starving.
2849.18 2857.06 SPEAKER_00  Um, and then like the only response you can get from that is just like, oh no, this must all be convoluted.
2857.12 2863.86 SPEAKER_00  This must all be sort of like, you know, actually like it is a social media war against, you know, uh, kids in Qatar or whatever.
2864.26 2869.08 SPEAKER_00  Um, and it's just, and it's sort of been interesting just to sort of see how they've tried to rationalize.
2869.14 2877.54 SPEAKER_00  I think Alice, as you mentioned, just the fact that like there are many sort of like young dipshits in the IDF, uh, who just cannot stop posting.
2877.54 2880.06 SPEAKER_02  Well, so the article, the article goes on.
2880.20 2885.44 SPEAKER_02  And I mean, I think much of what you're saying is saying is going to get borne out by what's discussed here.
2885.58 2901.82 SPEAKER_02  It says the system can, among other things, automatically create content tailored to specific audiences purchased as a wider part, a wider attempt by Israeli bodies, civilian and military to address what sources termed as quote, Israel's public diplomacy failure following October 7th.
2901.82 2904.86 SPEAKER_03  Again, there's no diplomacy that can cover for this shit.
2904.96 2906.20 SPEAKER_03  Like it just doesn't exist.
2906.28 2907.08 SPEAKER_03  It isn't possible.
2907.08 2908.86 SPEAKER_03  It certainly isn't possible anymore.
2908.86 2909.42 SPEAKER_03  Right?
2909.44 2912.16 SPEAKER_03  Like this is a, a drum that I keep banging.
2912.16 2912.64 SPEAKER_03  Right.
2912.68 2925.00 SPEAKER_03  Is that like, um, I said this last time as well, that like the war crimes aren't necessarily any worse than war crimes in the past, but like the video footage is so ubiquitous and irrefusable.
2925.38 2928.14 SPEAKER_03  And they're being committed so gleefully as well.
2928.14 2928.58 SPEAKER_03  Yeah, exactly.
2928.70 2932.00 SPEAKER_03  Like back in the day, you used to be able to do all of the same shit.
2932.00 2939.66 SPEAKER_03  Maybe you would film it and like distribute those films to like a select audience of your friends or whatever, or people you knew could be politically reliable.
2939.96 2944.94 SPEAKER_03  And then your country or your group's diplomats could get up and lie through their teeth and say, no, that isn't happening.
2945.34 2948.50 SPEAKER_03  Uh, and everyone is being hysterical about it because they hate us.
2948.50 2956.58 SPEAKER_03  And now you try that same shit and did sort of like obvious insincerity of it just is, is like so clear as to make it useless.
2957.48 2963.74 SPEAKER_02  And, and the idea then that like you can counter this just with more posting is.
2963.74 2963.98 SPEAKER_02  Yeah.
2964.04 2978.14 SPEAKER_03  Like you're going to see like, uh, you know, a kid with like all four of their limbs blown off and then some promoted account is going to be like, did you know that the occupied Galan Heights has an excellent winery and you'll be like sick, this cancels out perfectly.
2978.34 2980.46 SPEAKER_03  I love a like nice dry white.
2981.14 2989.02 SPEAKER_02  Did you, did you know that, um, that ways was invented to, um, actually, uh, get Judean rebels out from Roman encampments?
2989.64 2991.42 SPEAKER_02  You want a soda stream?
2991.42 3002.06 SPEAKER_02  Um, so according to eight different sources active in the worlds of intelligence, technology, influence, and public diplomacy, Israel was described as ill-equipped for the social media war that erupted on, on black Saturday.
3002.28 3009.62 SPEAKER_02  This resulted in a quote credibility crisis that has from their perspective hindered the IDF's ability to act against Hamas on the actual battlefield.
3010.32 3011.24 SPEAKER_03  Well, I mean, not really.
3011.28 3013.40 SPEAKER_03  They're still doing all the shit that they want to do.
3013.64 3018.82 SPEAKER_03  Like the fact that it's embarrassing, it's not like the Americans are stopping them and they're the only people who plausibly can.
3018.82 3022.68 SPEAKER_03  But, but people aren't cheering for them when they post their TikToks.
3022.80 3026.32 SPEAKER_03  The biggest fucking victim complex in the world, I swear to God.
3026.68 3029.60 SPEAKER_03  Like, literally, you could just do that.
3029.66 3031.02 SPEAKER_03  You are doing this.
3031.40 3036.00 SPEAKER_03  Um, like you're fucking blowing up entire neighborhoods because you feel like it.
3036.00 3053.24 SPEAKER_03  Um, and then you're mad because on social media, the people who you already hate and have contempt for are expressing kind of like the minimum amount of hesitation to be like, this seems kind of fucked up, you know, because you want that prestige and you want that idea of westernity or whatever.
3053.24 3061.98 SPEAKER_02  But also, it's the, um, you know, it's the, because you are, you exist in the victim complex, right?
3062.26 3066.00 SPEAKER_02  And you have the whole time, it's been your whole way of being for decades.
3066.32 3072.28 SPEAKER_02  You know, it's that you're not able to square that that doesn't match up with what you've been doing.
3072.38 3072.84 SPEAKER_02  Yeah.
3073.10 3073.38 SPEAKER_02  Right.
3073.38 3089.84 SPEAKER_02  And, and so the idea that you're going to be able to buy some poorly defined suite of auto posting tools, basically like tweet deck, you know, like a private tweet deck to sort of somehow solve that is, you know, it would be laughable if it weren't sort of so tragic at the same time.
3089.96 3115.34 SPEAKER_00  All I sort of wanted to add to that, and it does, this sort of seems to be contradictory as well, uh, in terms of like what the content strategy is, because like the issue and correct me if I'm wrong here, but the, like one of the issues I've sort of pointed out to them is that, is like an issue to do with exposure, like their sort of argument, um, the very bad faith argument, their argument, like working on their logic is that too many people are sort of seeing, um, pro so they sort of classify as like pro Palestine.
3115.44 3125.62 SPEAKER_00  And these are like, you know, posts that are really, really amount to like, this is sort of fucked up, but so many children are dying or like, or are dead and like everything is basically rubble.
3126.28 3142.34 SPEAKER_00  Um, so this proposed solution to that is to sort of try and ramp up the amount of pro Israeli tweets and like propaganda because they think that like, if more people are exposed to that, then that will sort of benefit them.
3142.34 3154.46 SPEAKER_00  But at the same time, like a lot of how this war is kind of, especially like in Israel, that the war is being sold as far as I'm aware is through these kind of camp through demonstrating like the power of the idea.
3154.70 3155.00 SPEAKER_00  Right.
3155.34 3183.76 SPEAKER_00  And that sort of feels where the contradiction is not just in terms of like, I think the social media component of it is really just one lens to look at it, but like on a political level where there seems to sort of be a struggle to sort of triangulate the attempt abroad to sort of present Israel as being like the sort of victims in this, the sort of, um, you know, the underdogs in this, uh, while at the same time also needing to prove it, like, no, we are like this mighty, like military force and we can sort of take out anyone.
3183.76 3199.40 SPEAKER_00  Like, and it feels like that contradiction is something that they are struggling to resolve, especially considering that, like, in sort of speaking about like politics in Israel, there is very much of this, there is very much as pushed to like, no, we have to sort of continue the war.
3199.76 3202.66 SPEAKER_00  We have to sort of continue sort of like bombing and destroying people.
3203.12 3207.88 SPEAKER_00  And I don't know how, like how they are sort of trying to like conceptualize this.
3207.88 3217.90 SPEAKER_02  Well, I think it's the, um, Hey, wait a minute. Um, the other, other observers of this haven't realized that our enemy is both pathetically weak and terrifyingly strong at the same time.
3217.94 3232.14 SPEAKER_02  We have to post more until they agree. Um, they say this is supposed to counter the well-oiled hate machine systematically pushing out anti-Israel disinformation, misinformation, as well as blatantly antisemitic context, content, excuse me. And they say the way to influence key events.
3232.14 3249.46 SPEAKER_03  For like, okay, fine. Like for every antisemitic post, like whether that's sort of done cryptically or openly, there are a hundred things that are just flatly documenting things that the IDF is doing often at their own hands, often posted by them.
3250.46 3255.66 SPEAKER_02  So the, uh, the, the examples that they give, they give a few examples, such as the Al-Ali hospital.
3256.20 3259.14 SPEAKER_02  Um, but when I want to say the give it's highlight.
3259.14 3265.16 SPEAKER_03  Yeah. Very weird that all of the OSINT guys went completely silent about this entire conflict after that, by the way.
3265.58 3277.44 SPEAKER_02  So the October 27th battle over Al-Shiva hospital while Hamas floods social media with raw and graphic footage, the IDF responds with 3d models and highly designed infographics of terror infrastructure.
3277.68 3283.96 SPEAKER_03  Yeah. They were ridiculous. The fucking Hamas conference room, the red barrel room, the like tunnel network of nothing.
3283.96 3295.92 SPEAKER_02  Yeah. But that's the thing is right. Hey, they, they posted a bunch of, of, of footage and we did a drawing and nobody cared. We need an AI machine to fix this.
3296.28 3301.20 SPEAKER_03  Yeah. It's like, again, there is no technology that can make these claims plausible, right?
3301.20 3314.58 SPEAKER_03  Like now that they've searched and in many cases destroyed, as far as I'm aware, damn near every hospital in Gaza and still haven't found the kind of, uh, the bamboo Pentagon, right?
3314.62 3329.78 SPEAKER_03  Like the, the Hamas conference room, the red barrel room, Yaya Sinwa's office. Um, and presumably they didn't stop looking and haven't found them. It just, there's no way of putting that sort of toothpaste back in the tube. There's no way of making it not be ridiculous.
3329.78 3342.40 SPEAKER_02  Well, and they, so they, they also talk about like the bin Laden letter on November 16th, which again, it was like a small number of TikToks that journalists saw and then decided to start panicking about.
3342.48 3343.64 SPEAKER_02  I don't even know what this one is.
3343.90 3349.78 SPEAKER_02  I remember the, um, when Obama, Osama bin Laden's letter to America went viral, quote unquote viral on November 16th.
3349.78 3350.12 SPEAKER_02  Yeah.
3350.12 3370.98 SPEAKER_02  That is cited some TikTok nonsense that some, that columnists got very head up about is cited as like, well, we, as this part of this like network of things we have to counter because all opposition to us must come from the same dark cloud, the same people who were tricked into not believing our helpful infographics.
3371.32 3379.84 SPEAKER_03  Yeah. I mean, listen, if you want to stop people from like sympathizing with Hamas or joining Hamas, I think maybe the more proximate option there is to not kill.
3379.84 3382.34 SPEAKER_03  Also many of their relatives, you know?
3382.76 3388.46 SPEAKER_02  Well, um, they say they've decided to purchase an existing technology instead of risking developing one independently.
3388.68 3389.62 SPEAKER_02  It's like, well, hang on.
3389.66 3393.52 SPEAKER_02  I thought you guys were supposed to be like, that was like one of the things that you say, right? Is that, well, we have apps.
3393.52 3394.10 SPEAKER_03  This is the thing.
3394.16 3401.96 SPEAKER_03  It's like Israel is the like startup nation that does all the surveillance technology and security technology and like influence, uh, forming and like sign up stuff.
3402.10 3404.06 SPEAKER_03  And yeah, it turns out all of that shit, the bad.
3404.50 3407.70 SPEAKER_03  So, uh, we, we bought whatever this is off the shelf.
3407.84 3409.02 SPEAKER_03  What did they buy off the shelf?
3409.02 3410.48 SPEAKER_03  It's not clear.
3411.06 3411.48 SPEAKER_03  Oh, okay.
3411.58 3423.02 SPEAKER_03  So they just bought like something off of like American presidential campaigns that they bought, like they got Hillary's old fucking license for like opinion maker with like no vowels in it.
3423.38 3427.72 SPEAKER_02  A number of civilian tools and programs developed for business and political campaigns were procured.
3427.84 3439.38 SPEAKER_02  So they got a bunch, a system for mapping online audiences, a system capable of automatically creating websites as well as content tailored to specific audiences, a system for monitoring social media and messaging platforms and others.
3439.38 3443.00 SPEAKER_02  So yeah, they basically got like, um, like clout tracker.
3443.50 3443.52 SPEAKER_03  Yeah.
3443.60 3450.96 SPEAKER_03  We, we found out how many people were posting the word Hamas versus posting the word Sahal and we're sort of counting likes on those.
3451.06 3453.14 SPEAKER_03  And it turns out we're getting our shit kicked in.
3453.52 3455.54 SPEAKER_03  Uh, this is a new front of the cyber war.
3455.54 3474.50 SPEAKER_02  Well, those camp, well, the, well, previous campaigns, because like Haaretz is sort of a, you know, Israel's like centrist newspaper say, well, those camp, well, previous campaigns, um, uh, such as groups of Israelis selling disinformation election interference services to private clients, parts of which also included the use of never before seen software for online influence campaigns.
3474.50 3489.22 SPEAKER_02  Sources stress that this is not the case of Israel now, because while those campaigns were political, acting in bad faith and use fake information to deceive people, the goal here is the opposite, to amplify real information in the face of disinformation, enjoying inauthentic support.
3489.50 3489.82 SPEAKER_03  Uh huh.
3489.98 3490.34 SPEAKER_03  Sure.
3490.86 3499.42 SPEAKER_03  We're going to, we're going to get real information like, um, this sort of little baggy of three bullets they found in the back of a functioning MRI scanner.
3499.78 3501.32 SPEAKER_03  That's, that's news that you can use.
3501.48 3502.94 SPEAKER_03  You know, you take that to the bank.
3502.94 3515.94 SPEAKER_02  The first campaign created by the system is already running online, which is not in fact in Hebrew and doesn't focus on the war at all, but instead on antisemitism and countering anti-Zionist narratives for the first time ever.
3516.24 3517.68 SPEAKER_02  This is the Hezbollah factory.
3518.12 3534.88 SPEAKER_02  Um, it seems to me again as this, yeah, we're, we, we have a political problem to which we are applying, applying a technical solution that only serves to underscore the ludicrousness, um, uh, cruelty and, uh, sort of nonsense of the political problem itself.
3535.56 3538.84 SPEAKER_02  Um, any case, I think that's probably about all we have time for today.
3538.84 3543.82 SPEAKER_02  So I want to, uh, thank our reduced crew today.
3544.10 3545.64 SPEAKER_03  Hey, you're, you're, you're most welcome.
3545.76 3547.18 SPEAKER_03  I literally get paid to be here.
3547.80 3552.94 SPEAKER_00  I've got to, I've got to like go to my shift, uh, working in the, uh, working in the IDF click farm.
3552.94 3559.46 SPEAKER_00  Um, uh, we're gonna, we're gonna, we're gonna, we're gonna like call some, we're gonna call some, uh, some, some pro Palestinian, uh, groups.
3559.56 3560.82 SPEAKER_00  We're gonna call them fams.
3560.98 3563.42 SPEAKER_00  And, uh, yeah, it'll be, yeah.
3564.10 3566.38 SPEAKER_03  The thing about Hamas is that they look like him.
3566.80 3572.56 SPEAKER_03  Uh, the thing is obviously Hussein, you and I, we both joined the IDF, uh, together a month ago.
3572.56 3583.72 SPEAKER_03  And as major generals now, um, with our sort of like long time in service, we've, we've got to go and command this like, um, sort of Hasbara factory.
3584.02 3585.50 SPEAKER_00  We're in, we're in the posters corpse.
3585.90 3588.06 SPEAKER_00  Uh, it's an important job.
3588.14 3591.46 SPEAKER_00  We were like preparing, we're preparing Taylor Swift reaction gifts.
3594.10 3596.00 SPEAKER_03  Bestie Hamas is not a slave.
3598.08 3600.42 SPEAKER_02  Yeah, but what if your jobs get automated?
3600.56 3602.08 SPEAKER_02  They'll have you busted down to Colonel.
3602.56 3605.14 SPEAKER_02  All right.
3605.18 3605.42 SPEAKER_02  All right.
3605.84 3607.42 SPEAKER_02  Um, I think that's, is all we have time for.
3607.56 3611.40 SPEAKER_02  So, uh, I also want to thank the audience and not to forget there is a page.
3611.52 3614.14 SPEAKER_03  Those guys, those guys don't even get paid to be here.
3614.60 3616.72 SPEAKER_02  Well, there's a $5 a month.
3616.80 3619.38 SPEAKER_02  You can get a second episode every week for $10 a month.
3619.42 3624.10 SPEAKER_02  Also, uh, which I'm bringing up because there's going to be a very special left on red coming to the $10 tier.
3624.22 3624.68 SPEAKER_02  That's right.
3624.68 3626.94 SPEAKER_02  We are doing blindsight again.
3627.14 3627.24 SPEAKER_03  Yeah.
3627.24 3628.52 SPEAKER_03  You finally dragooned me into doing it.
3628.52 3632.44 SPEAKER_03  I will also say your Patreon tier does reflect the rank that you will be given.
3632.98 3637.92 SPEAKER_03  Uh, so if you want to get, if you want to get commissioned as a major general, get in at that $10 tier.
3638.38 3638.76 SPEAKER_02  Yeah.
3638.80 3643.48 SPEAKER_02  If you're a five, if you start at the $5 tier, you only can start as a normal major.
3643.90 3644.22 SPEAKER_03  Yeah.
3645.22 3647.60 SPEAKER_03  Your promotion will come after like one month.
3648.14 3650.46 SPEAKER_02  Uh, one month or two, two weeks for good behavior.
3650.98 3653.80 SPEAKER_02  Um, so, uh, all of that being the case.
3653.80 3655.50 SPEAKER_02  Uh, yeah, I think that's it.
3655.90 3656.42 SPEAKER_02  Bye everybody.
3656.84 3657.06 SPEAKER_02  Bye.
3657.70 3658.32 SPEAKER_02  Bye.
3658.32 3658.98 None  Bye.
3661.80 3663.44 None  Bye.
3663.44 3663.86 None  Bye.
3664.32 3676.82 None  Bye.
3676.82 3677.32 None  Bye.
3677.38 3677.42 None  Bye.
3677.42 3677.88 None  Bye.
3677.88 3678.30 None  Bye.
3678.56 3678.62 None  Bye.
3678.72 3679.26 None  Bye.
3679.26 3679.30 None  Bye.
